"conc","rain_setting","exp","rep","n_tot","n_neg","n_rain","n_pos","estLambda"
"0.1","4","1","2","20000","18066","336","1598","0.101700554826339"
"0.1","4","1","3","20000","18173","204","1623","0.0957952974548668"
"0.1","4","2","1","20000","18124","278","1598","0.0984952467490992"
"0.1","4","2","2","20000","18156","233","1611","0.0967311889597718"
"0.1","4","2","3","20000","18199","192","1609","0.0943656260357212"
"0.1","4","3","1","20000","18228","125","1647","0.0927734001523549"
"0.1","4","3","2","20000","18214","160","1626","0.0935417444083642"
"0.1","4","3","3","20000","18101","293","1606","0.0997650881895751"
"0.1","4","4","1","20000","18162","230","1608","0.0964007742863544"
"0.1","4","4","2","20000","18216","145","1639","0.0934319447925524"
"0.1","4","4","3","20000","18202","198","1600","0.094200795398827"
"0.1","4","5","1","20000","18116","276","1608","0.0989367478600235"
"0.1","4","5","2","20000","18138","261","1601","0.0977230885286149"
"0.1","4","5","3","20000","18103","255","1642","0.0996546031601842"
"0.4","1","1","1","20000","13406","0","6594","0.400029905618225"
"0.4","1","1","2","20000","13406","0","6594","0.400029905618225"
"0.4","1","1","3","20000","13406","0","6594","0.400029905618225"
"0.4","1","2","1","20000","13366","40","6594","0.403018104465113"
"0.4","1","2","2","20000","13406","0","6594","0.400029905618225"
"0.4","1","2","3","20000","13405","1","6594","0.400104501866068"
"0.4","1","3","1","20000","13397","9","6594","0.400701472259142"
"0.4","1","3","2","20000","13406","0","6594","0.400029905618225"
"0.4","1","3","3","20000","13406","0","6594","0.400029905618225"
"0.4","1","4","1","20000","13406","0","6594","0.400029905618225"
"0.4","1","4","2","20000","13406","0","6594","0.400029905618225"
"0.4","1","4","3","20000","13406","0","6594","0.400029905618225"
"0.4","1","5","1","20000","13406","0","6594","0.400029905618225"
"0.4","1","5","2","20000","13406","0","6594","0.400029905618225"
"0.4","1","5","3","20000","13405","1","6594","0.400104501866068"
"0.4","2","1","1","20000","13355","114","6531","0.403841426992067"
"0.4","2","1","2","20000","13411","77","6512","0.399657007825188"
"0.4","2","1","3","20000","13426","43","6531","0.398539148037431"
"0.4","2","2","1","20000","13426","53","6521","0.398539148037431"
"0.4","2","2","2","20000","13413","56","6531","0.399507887634038"
"0.4","2","2","3","20000","13437","48","6515","0.397720177660718"
"0.4","2","3","1","20000","13398","75","6527","0.400626831467915"
"0.4","2","3","2","20000","13432","41","6527","0.398092353778751"
"0.4","2","3","3","20000","13413","66","6521","0.399507887634038"
"0.4","2","4","1","20000","13431","63","6506","0.398166805627053"
"0.4","2","4","2","20000","13422","54","6524","0.398837121817943"
"0.4","2","4","3","20000","13416","60","6524","0.399284249033083"
"0.4","2","5","1","20000","13367","114","6519","0.402943290564655"
"0.4","2","5","2","20000","13394","85","6521","0.400925428066133"
"0.4","2","5","3","20000","13419","55","6526","0.39906066043517"
"0.4","3","1","1","20000","13511","273","6216","0.392228105076169"
"0.4","3","1","2","20000","13465","361","6174","0.395638547290429"
"0.4","3","1","3","20000","13437","352","6211","0.397720177660718"
"0.4","3","2","1","20000","13463","314","6223","0.395787091556893"
"0.4","3","2","2","20000","13419","337","6244","0.39906066043517"
"0.4","3","2","3","20000","13491","276","6233","0.393709477097311"
"0.4","3","3","1","20000","13375","452","6173","0.402344980771921"
"0.4","3","3","2","20000","13406","401","6193","0.400029905618225"
"0.4","3","3","3","20000","13486","325","6189","0.394080163241601"
"0.4","3","4","1","20000","13476","290","6234","0.394821948009685"
"0.4","3","4","2","20000","13465","324","6211","0.395638547290429"
"0.4","3","4","3","20000","13475","358","6167","0.39489615675893"
"0.4","3","5","1","20000","13259","532","6209","0.411055706421409"
"0.4","3","5","2","20000","13340","457","6203","0.404965233066513"
"0.4","3","5","3","20000","13397","412","6191","0.400701472259142"
"0.4","4","1","1","20000","13578","616","5806","0.387281437674536"
"0.4","4","1","2","20000","13774","453","5773","0.372949516431484"
"0.4","4","1","3","20000","13570","642","5788","0.387870799707213"
"0.4","4","2","1","20000","13527","744","5729","0.391044585446934"
"0.4","4","2","2","20000","13499","727","5774","0.393116664927301"
"0.4","4","2","3","20000","13476","739","5785","0.394821948009685"
"0.4","4","3","1","20000","13655","611","5734","0.381626518628323"
"0.4","4","3","2","20000","13606","594","5800","0.385221401631122"
"0.4","4","3","3","20000","13811","402","5787","0.370266897458199"
"0.4","4","4","1","20000","13380","832","5788","0.401971218853909"
"0.4","4","4","2","20000","13664","570","5766","0.380967636507777"
"0.4","4","4","3","20000","13464","765","5771","0.395712816665486"
"0.4","4","5","1","20000","13704","520","5776","0.378044512532172"
"0.4","4","5","2","20000","13282","906","5812","0.409322538435469"
"0.4","4","5","3","20000","13254","929","5817","0.411432879887956"
"1","1","1","1","20000","7358","0","12642","0.999944116871408"
"1","1","1","2","20000","7356","2","12642","1.00021596681192"
"1","1","1","3","20000","7358","0","12642","0.999944116871408"
"1","1","2","1","20000","7358","0","12642","0.999944116871408"
"1","1","2","2","20000","7358","0","12642","0.999944116871408"
"1","1","2","3","20000","7358","0","12642","0.999944116871408"
"1","1","3","1","20000","7357","1","12642","1.00008003260386"
"1","1","3","2","20000","7358","1","12641","0.999944116871408"
"1","1","3","3","20000","7358","0","12642","0.999944116871408"
"1","1","4","1","20000","7358","0","12642","0.999944116871408"
"1","1","4","2","20000","7357","1","12642","1.00008003260386"
"1","1","4","3","20000","7358","0","12642","0.999944116871408"
"1","1","5","1","20000","7358","0","12642","0.999944116871408"
"1","1","5","2","20000","7358","0","12642","0.999944116871408"
"1","1","5","3","20000","7348","10","12642","1.00130410620111"
"1","2","1","1","20000","7402","66","12532","0.993982039590027"
"1","2","1","2","20000","7380","93","12527","0.99695863494161"
"1","2","1","3","20000","7404","68","12528","0.99371187884274"
"1","2","2","1","20000","7349","121","12530","1.00116802400726"
"1","2","2","2","20000","7391","78","12531","0.995469229751241"
"1","2","2","3","20000","7385","71","12544","0.996281357570648"
"1","2","3","1","20000","7373","85","12542","0.997907594546477"
"1","2","3","2","20000","7374","73","12553","0.997771973742038"
"1","2","3","3","20000","7396","65","12539","0.994792960029113"
"1","2","4","1","20000","7365","87","12548","0.998993223639397"
"1","2","4","2","20000","7376","91","12533","0.997500787299698"
"1","2","4","3","20000","7379","86","12535","0.997094145477761"
"1","2","5","1","20000","7407","43","12550","0.993306774522839"
"1","2","5","2","20000","7395","63","12542","0.994928177391228"
"1","2","5","3","20000","7374","81","12545","0.997771973742038"
"1","3","1","1","20000","7528","421","12051","0.977102871270912"
"1","3","1","2","20000","7599","375","12026","0.967715613866343"
"1","3","1","3","20000","7481","493","12026","0.983365800663723"
"1","3","2","1","20000","7532","377","12091","0.976571662759085"
"1","3","2","2","20000","7545","431","12024","0.974847181334179"
"1","3","2","3","20000","7472","506","12022","0.984569572627449"
"1","3","3","1","20000","7540","458","12002","0.975510091534126"
"1","3","3","2","20000","7500","436","12064","0.980829253011726"
"1","3","3","3","20000","7525","396","12079","0.977501462919052"
"1","3","4","1","20000","7510","452","12038","0.979496807777948"
"1","3","4","2","20000","7502","498","12000","0.980562621894295"
"1","3","4","3","20000","7565","396","12039","0.972199926313672"
"1","3","5","1","20000","7568","426","12006","0.971803441804414"
"1","3","5","2","20000","7560","399","12041","0.972861083362549"
"1","3","5","3","20000","7556","378","12066","0.973390323914728"
"1","4","1","1","20000","4769","3825","11406","1.4335956342379"
"1","4","1","2","20000","4526","3980","11494","1.48589372634265"
"1","4","1","3","20000","7967","842","11191","0.920424263155762"
"1","4","2","1","20000","4506","4041","11453","1.49032243154394"
"1","4","2","2","20000","7635","1021","11344","0.962989334883395"
"1","4","2","3","20000","4796","3789","11415","1.42795003638872"
"1","4","3","1","20000","8023","707","11270","0.913419856782472"
"1","4","3","2","20000","7743","1024","11233","0.948943064149405"
"1","4","3","3","20000","8011","763","11226","0.914916676321011"
"1","4","4","1","20000","5100","3490","11410","1.36649173382371"
"1","4","4","2","20000","4692","3889","11419","1.44987334276276"
"1","4","4","3","20000","8010","747","11243","0.915041512473723"
"1","4","5","1","20000","4421","4138","11441","1.50936635870988"
"1","4","5","2","20000","7908","867","11225","0.927857368245621"
"1","4","5","3","20000","7547","1138","11315","0.97458214025126"
"2.5","1","1","1","20000","1642","0","18358","2.49981726252375"
"2.5","1","1","2","20000","1642","0","18358","2.49981726252375"
"2.5","1","1","3","20000","1642","0","18358","2.49981726252375"
"2.5","1","2","1","20000","1642","0","18358","2.49981726252375"
"2.5","1","2","2","20000","1638","4","18358","2.50225628812311"
"2.5","1","2","3","20000","1642","0","18358","2.49981726252375"
"2.5","1","3","1","20000","1623","19","18358","2.51145598502154"
"2.5","1","3","2","20000","1633","9","18358","2.50531345956566"
"2.5","1","3","3","20000","1577","65","18358","2.54020796557309"
"2.5","1","4","1","20000","1637","5","18358","2.50286697516499"
"2.5","1","4","2","20000","1642","0","18358","2.49981726252375"
"2.5","1","4","3","20000","1633","9","18358","2.50531345956566"
"2.5","1","5","1","20000","1634","8","18358","2.50470127711618"
"2.5","1","5","2","20000","1640","2","18358","2.50103603171788"
"2.5","1","5","3","20000","1642","0","18358","2.49981726252375"
"2.5","2","1","1","20000","1580","169","18251","2.53830742651512"
"2.5","2","1","2","20000","12910","2761","4329","0.43773006869544"
"2.5","2","1","3","20000","1544","206","18250","2.56135582195141"
"2.5","2","2","1","20000","12849","2879","4272","0.442466286252647"
"2.5","2","2","2","20000","1618","125","18257","2.51454145491769"
"2.5","2","2","3","20000","1605","164","18231","2.52260851697201"
"2.5","2","3","1","20000","12861","2863","4276","0.441532797270041"
"2.5","2","3","2","20000","1671","82","18247","2.48231002394073"
"2.5","2","3","3","20000","12883","2939","4178","0.439823660744603"
"2.5","2","4","1","20000","1640","126","18234","2.50103603171788"
"2.5","2","4","2","20000","1652","118","18230","2.4937455984552"
"2.5","2","4","3","20000","12808","3051","4141","0.445662297859578"
"2.5","2","5","1","20000","1610","146","18244","2.51949809455762"
"2.5","2","5","2","20000","12893","2966","4141","0.439047745125291"
"2.5","2","5","3","20000","1609","156","18235","2.52011940554375"
"2.5","3","1","1","20000","11781","2435","5784","0.529244209290009"
"2.5","3","1","2","20000","12029","2592","5379","0.508411872542055"
"2.5","3","1","3","20000","11829","2575","5596","0.525178129990391"
"2.5","3","2","1","20000","11968","2523","5509","0.513495852321869"
"2.5","3","2","2","20000","12069","2571","5360","0.50509209191823"
"2.5","3","2","3","20000","12349","2478","5173","0.482157185418306"
"2.5","3","3","1","20000","11949","2471","5580","0.515084680686374"
"2.5","3","3","2","20000","11720","2595","5685","0.534435489405125"
"2.5","3","3","3","20000","11952","2422","5626","0.514833645163529"
"2.5","3","4","1","20000","12080","2497","5423","0.504181081047322"
"2.5","3","4","2","20000","12011","2614","5375","0.509909376981638"
"2.5","3","4","3","20000","11716","2527","5757","0.534776844588504"
"2.5","3","5","1","20000","11760","2647","5593","0.53102833108351"
"2.5","3","5","2","20000","11782","2475","5743","0.529159330454495"
"2.5","3","5","3","20000","11895","2499","5606","0.51961412979907"
"2.5","4","1","1","20000","10297","2094","7609","0.663879682879377"
"2.5","4","1","2","20000","10400","2203","7397","0.653926467406664"
"2.5","4","1","3","20000","10114","2005","7881","0.6818116708962"
"2.5","4","2","1","20000","10304","1986","7710","0.663200104191993"
"2.5","4","2","2","20000","10222","2007","7771","0.671190013207903"
"2.5","4","2","3","20000","10249","2145","7606","0.668552133704565"
"2.5","4","3","1","20000","10431","2121","7448","0.650950131860157"
"2.5","4","3","2","20000","10322","2178","7500","0.661454733827456"
"2.5","4","3","3","20000","10412","2094","7494","0.652773286421672"
"2.5","4","4","1","20000","10316","1967","7717","0.662036185534893"
"2.5","4","4","2","20000","10258","2060","7682","0.667674384586914"
"2.5","4","4","3","20000","10406","2099","7495","0.653349710685879"
"2.5","4","5","1","20000","10626","1864","7510","0.632428445525239"
"2.5","4","5","2","20000","10550","2023","7427","0.639606413631916"
"2.5","4","5","3","20000","10146","2057","7797","0.678652734409493"
