"conc","rain_setting","exp","rep","n_tot","n_neg","n_rain","n_pos","estLambda"
"0.1","3","4","3","20000","18037","181","1782","0.103307069865929"
"0.1","3","5","1","20000","18125","104","1771","0.0984400728132525"
"0.1","3","5","2","20000","18092","139","1769","0.100262421938394"
"0.1","3","5","3","20000","18066","150","1784","0.101700554826339"
"0.1","4","1","1","20000","18035","339","1626","0.103417959198489"
"0.1","4","1","2","20000","18076","256","1668","0.101147182004958"
"0.1","4","1","3","20000","17942","427","1631","0.108587940416899"
"0.1","4","2","1","20000","18064","275","1661","0.101811266146685"
"0.1","4","2","2","20000","17984","304","1712","0.10624979984271"
"0.1","4","2","3","20000","18060","271","1669","0.102032725565152"
"0.1","4","3","1","20000","18131","214","1655","0.0981090931103193"
"0.1","4","3","2","20000","18106","215","1679","0.0994888985007424"
"0.1","4","3","3","20000","18089","264","1647","0.100428254834493"
"0.1","4","4","1","20000","18099","251","1650","0.0998755854272566"
"0.1","4","4","2","20000","18116","206","1678","0.0989367478600235"
"0.1","4","4","3","20000","18002","308","1690","0.105249410719097"
"0.1","4","5","1","20000","18127","195","1678","0.098329734073209"
"0.1","4","5","2","20000","18092","216","1692","0.100262421938394"
"0.1","4","5","3","20000","18091","248","1661","0.100317696514867"
"0.4","1","1","1","20000","13406","0","6594","0.400029905618225"
"0.4","1","1","2","20000","13406","0","6594","0.400029905618225"
"0.4","1","1","3","20000","13406","0","6594","0.400029905618225"
"0.4","1","2","1","20000","13406","0","6594","0.400029905618225"
"0.4","1","2","2","20000","13404","2","6594","0.400179103678927"
"0.4","1","2","3","20000","13406","0","6594","0.400029905618225"
"0.4","1","3","1","20000","13406","0","6594","0.400029905618225"
"0.4","1","3","2","20000","13406","0","6594","0.400029905618225"
"0.4","1","3","3","20000","13406","0","6594","0.400029905618225"
"0.4","1","4","1","20000","13405","1","6594","0.400104501866068"
"0.4","1","4","2","20000","13400","6","6594","0.400477566597125"
"0.4","1","4","3","20000","13397","9","6594","0.400701472259142"
"0.4","1","5","1","20000","13406","0","6594","0.400029905618225"
"0.4","1","5","2","20000","13406","0","6594","0.400029905618225"
"0.4","1","5","3","20000","13399","7","6594","0.40055219624752"
"0.4","2","1","1","20000","13377","80","6543","0.402195459240542"
"0.4","2","1","2","20000","13405","66","6529","0.400104501866068"
"0.4","2","1","3","20000","13370","87","6543","0.402718882440139"
"0.4","2","2","1","20000","13412","52","6536","0.399582444950009"
"0.4","2","2","2","20000","13425","45","6530","0.398613633159063"
"0.4","2","2","3","20000","13389","83","6528","0.401298799238748"
"0.4","2","3","1","20000","13381","85","6534","0.401896483231139"
"0.4","2","3","2","20000","13421","43","6536","0.398911629138322"
"0.4","2","3","3","20000","13384","73","6543","0.401672309869468"
"0.4","2","4","1","20000","13423","35","6542","0.398762620048492"
"0.4","2","4","2","20000","13389","72","6539","0.401298799238748"
"0.4","2","4","3","20000","13428","20","6552","0.398390194436202"
"0.4","2","5","1","20000","13412","47","6541","0.399582444950009"
"0.4","2","5","2","20000","13382","87","6531","0.401821753193366"
"0.4","2","5","3","20000","13403","50","6547","0.400253711057631"
"0.4","3","1","1","20000","13341","393","6266","0.404890273357322"
"0.4","3","1","2","20000","13487","231","6282","0.39400601501927"
"0.4","3","1","3","20000","13286","433","6281","0.409021424310942"
"0.4","3","2","1","20000","13351","368","6281","0.404140985146033"
"0.4","3","2","2","20000","13411","311","6278","0.399657007825188"
"0.4","3","2","3","20000","13409","314","6277","0.399806150256486"
"0.4","3","3","1","20000","13423","316","6261","0.398762620048492"
"0.4","3","3","2","20000","13360","383","6257","0.403467105445491"
"0.4","3","3","3","20000","13432","360","6208","0.398092353778751"
"0.4","3","4","1","20000","13328","383","6289","0.405865188129504"
"0.4","3","4","2","20000","13378","364","6258","0.402120706857775"
"0.4","3","4","3","20000","13499","250","6251","0.393116664927301"
"0.4","3","5","1","20000","13434","319","6247","0.397943466709318"
"0.4","3","5","2","20000","13420","340","6240","0.398986142010455"
"0.4","3","5","3","20000","13306","461","6233","0.407517212234295"
"0.4","4","1","1","20000","13248","815","5937","0.411885675911087"
"0.4","4","1","2","20000","13195","871","5934","0.415894303598704"
"0.4","4","1","3","20000","13491","574","5935","0.393709477097311"
"0.4","4","2","1","20000","13268","810","5922","0.410377152469185"
"0.4","4","2","2","20000","13461","584","5955","0.395935657892035"
"0.4","4","2","3","20000","13268","811","5921","0.410377152469185"
"0.4","4","3","1","20000","13424","591","5985","0.398688123829141"
"0.4","4","3","2","20000","13348","733","5919","0.404365712664863"
"0.4","4","3","3","20000","13479","606","5915","0.394599354797858"
"0.4","4","4","1","20000","13430","637","5933","0.398241263018845"
"0.4","4","4","2","20000","13451","611","5938","0.396678820827547"
"0.4","4","4","3","20000","13151","903","5946","0.419234472194163"
"0.4","4","5","1","20000","13448","600","5952","0.396901877447677"
"0.4","4","5","2","20000","13421","654","5925","0.398911629138322"
"0.4","4","5","3","20000","13466","594","5940","0.395564283430902"
"1","1","1","1","20000","7357","1","12642","1.00008003260386"
"1","1","1","2","20000","7358","0","12642","0.999944116871408"
"1","1","1","3","20000","7358","0","12642","0.999944116871408"
"1","1","2","1","20000","7358","0","12642","0.999944116871408"
"1","1","2","2","20000","7358","0","12642","0.999944116871408"
"1","1","2","3","20000","7358","0","12642","0.999944116871408"
"1","1","3","1","20000","7358","0","12642","0.999944116871408"
"1","1","3","2","20000","7358","0","12642","0.999944116871408"
"1","1","3","3","20000","7358","0","12642","0.999944116871408"
"1","1","4","1","20000","7355","3","12642","1.00035191950059"
"1","1","4","2","20000","7356","2","12642","1.00021596681192"
"1","1","4","3","20000","7356","2","12642","1.00021596681192"
"1","1","5","1","20000","7358","0","12642","0.999944116871408"
"1","1","5","2","20000","7358","0","12642","0.999944116871408"
"1","1","5","3","20000","7358","0","12642","0.999944116871408"
"1","2","1","1","20000","7361","72","12567","0.999536480477422"
"1","2","1","2","20000","7373","70","12557","0.997907594546477"
"1","2","1","3","20000","7330","141","12529","1.00375675765543"
"1","2","2","1","20000","7363","70","12567","0.999264815167411"
"1","2","2","2","20000","7353","92","12555","1.00062388033991"
"1","2","2","3","20000","7321","123","12556","1.00498534288949"
"1","2","3","1","20000","7372","87","12541","0.998043233746414"
"1","2","3","2","20000","7375","88","12537","0.997636371328107"
"1","2","3","3","20000","7379","84","12537","0.997094145477761"
"1","2","4","1","20000","7369","74","12557","0.998450261769129"
"1","2","4","2","20000","7365","77","12558","0.998993223639397"
"1","2","4","3","20000","7365","78","12557","0.998993223639397"
"1","2","5","1","20000","7391","54","12555","0.995469229751241"
"1","2","5","2","20000","7333","103","12564","1.00334756444233"
"1","2","5","3","20000","7365","104","12531","0.998993223639397"
"1","3","1","1","20000","7457","437","12106","0.986579084992333"
"1","3","1","2","20000","7436","463","12101","0.989399203694793"
"1","3","1","3","20000","7425","486","12089","0.990879588865228"
"1","3","2","1","20000","7430","414","12156","0.990206414824323"
"1","3","2","2","20000","7376","497","12127","0.997500787299698"
"1","3","2","3","20000","7385","520","12095","0.996281357570648"
"1","3","3","1","20000","7414","450","12136","0.992362168825451"
"1","3","3","2","20000","7454","471","12075","0.986981472496924"
"1","3","3","3","20000","7463","446","12091","0.985774795404741"
"1","3","4","1","20000","7456","459","12085","0.986713196170701"
"1","3","4","2","20000","7404","475","12121","0.99371187884274"
"1","3","4","3","20000","7424","467","12109","0.991014278070092"
"1","3","5","1","20000","7360","509","12131","0.999672340813206"
"1","3","5","2","20000","7423","422","12155","0.991148985418581"
"1","3","5","3","20000","7403","491","12106","0.99384695009303"
"1","4","1","1","20000","7485","914","11601","0.982831255682399"
"1","4","1","2","20000","7767","728","11505","0.945848284116481"
"1","4","1","3","20000","7455","938","11607","0.986847325337289"
"1","4","2","1","20000","7799","661","11540","0.94173675320563"
"1","4","2","2","20000","7490","927","11583","0.982163476024863"
"1","4","2","3","20000","7753","730","11517","0.947652408317169"
"1","4","3","1","20000","7669","706","11625","0.958546044771269"
"1","4","3","2","20000","7757","762","11481","0.947136612045257"
"1","4","3","3","20000","7755","661","11584","0.947394476925489"
"1","4","4","1","20000","7789","696","11515","0.943019791616179"
"1","4","4","2","20000","7793","673","11534","0.942506378692567"
"1","4","4","3","20000","7764","720","11516","0.946234608247227"
"1","4","5","1","20000","7715","762","11523","0.952565787738867"
"1","4","5","2","20000","7786","736","11478","0.943405024365727"
"1","4","5","3","20000","4826","3516","11658","1.42171430635115"
"2.5","1","1","1","20000","1642","0","18358","2.49981726252375"
"2.5","1","1","2","20000","1637","5","18358","2.50286697516499"
"2.5","1","1","3","20000","1642","0","18358","2.49981726252375"
"2.5","1","2","1","20000","1642","0","18358","2.49981726252375"
"2.5","1","2","2","20000","1642","0","18358","2.49981726252375"
"2.5","1","2","3","20000","1604","38","18358","2.52323176410967"
"2.5","1","3","1","20000","1642","0","18358","2.49981726252375"
"2.5","1","3","2","20000","1630","12","18358","2.50715225873532"
"2.5","1","3","3","20000","1642","0","18358","2.49981726252375"
"2.5","1","4","1","20000","1638","4","18358","2.50225628812311"
"2.5","1","4","2","20000","1628","14","18358","2.50838000597364"
"2.5","1","4","3","20000","1617","25","18358","2.51515969295902"
"2.5","1","5","1","20000","1642","0","18358","2.49981726252375"
"2.5","1","5","2","20000","1636","6","18358","2.50347803537344"
"2.5","1","5","3","20000","1642","0","18358","2.49981726252375"
"2.5","2","1","1","20000","1604","141","18255","2.52323176410967"
"2.5","2","1","2","20000","12679","2889","4432","0.45578519200818"
"2.5","2","1","3","20000","1522","210","18268","2.5757070141145"
"2.5","2","2","1","20000","12965","2795","4240","0.433478854563363"
"2.5","2","2","2","20000","12905","2978","4117","0.438117440383414"
"2.5","2","2","3","20000","12881","3020","4099","0.43997891614004"
"2.5","2","3","1","20000","12965","2855","4180","0.433478854563363"
"2.5","2","3","2","20000","1614","109","18277","2.51701670370623"
"2.5","2","3","3","20000","12808","2958","4234","0.445662297859578"
"2.5","2","4","1","20000","1601","135","18264","2.52510383953941"
"2.5","2","4","2","20000","1615","124","18261","2.51639731687937"
"2.5","2","4","3","20000","12677","2992","4331","0.455942945597401"
"2.5","2","5","1","20000","12822","2967","4211","0.444569827988925"
"2.5","2","5","2","20000","1646","102","18252","2.49738417129911"
"2.5","2","5","3","20000","12846","3040","4114","0.44269979471839"
"2.5","3","1","1","20000","11897","2516","5587","0.519446006059602"
"2.5","3","1","2","20000","12081","2453","5466","0.504098303016564"
"2.5","3","1","3","20000","11952","2553","5495","0.514833645163529"
"2.5","3","2","1","20000","12166","2536","5298","0.497087097655477"
"2.5","3","2","2","20000","11968","2364","5668","0.513495852321869"
"2.5","3","2","3","20000","11940","2489","5571","0.515838165589535"
"2.5","3","3","1","20000","11788","2552","5660","0.528650208678543"
"2.5","3","3","2","20000","11791","2591","5618","0.528395744959455"
"2.5","3","3","3","20000","11974","2389","5637","0.512994641050831"
"2.5","3","4","1","20000","11841","2601","5558","0.524164188205171"
"2.5","3","4","2","20000","11888","2476","5636","0.520202785578588"
"2.5","3","4","3","20000","12059","2426","5515","0.505921004432536"
"2.5","3","5","1","20000","11918","2662","5420","0.517682411229204"
"2.5","3","5","2","20000","12086","2573","5341","0.503684515614624"
"2.5","3","5","3","20000","12058","2534","5408","0.506003933486777"
"2.5","4","1","1","20000","9818","2166","8016","0.71151483791813"
"2.5","4","1","2","20000","9917","2049","8034","0.701481817350003"
"2.5","4","1","3","20000","10044","2030","7926","0.688756832258652"
"2.5","4","2","1","20000","10151","2161","7688","0.678160050751697"
"2.5","4","2","2","20000","9963","2074","7963","0.696854042491272"
"2.5","4","2","3","20000","10067","2132","7801","0.686469525806705"
"2.5","4","3","1","20000","9921","2289","7790","0.701078550886226"
"2.5","4","3","2","20000","10062","2007","7931","0.686966321484864"
"2.5","4","3","3","20000","10439","2178","7383","0.65018348112783"
"2.5","4","4","1","20000","9970","2202","7828","0.696151689580244"
"2.5","4","4","2","20000","10070","2206","7724","0.68617156682352"
"2.5","4","4","3","20000","9995","2186","7819","0.693647305601628"
"2.5","4","5","1","20000","10102","2117","7781","0.68299884950813"
"2.5","4","5","2","20000","9884","2082","8034","0.704814985427627"
"2.5","4","5","3","20000","10117","2158","7725","0.681515096330238"
