"conc","rain_setting","exp","rep","n_tot","n_neg","n_rain","n_pos","estLambda"
"0.1","3","4","2","20000","18144","0","1856","0.0973923460086494"
"0.1","3","4","3","20000","18154","0","1846","0.0968413514495556"
"0.1","3","5","1","20000","18157","0","1843","0.096676112265461"
"0.1","3","5","2","20000","18147","0","1853","0.0972270157611041"
"0.1","3","5","3","20000","18133","0","1867","0.0979987908821025"
"0.1","4","1","1","20000","18244","0","1756","0.091896014704537"
"0.1","4","1","2","20000","18224","0","1776","0.0929928668491647"
"0.1","4","1","3","20000","18251","0","1749","0.0915124005061075"
"0.1","4","2","1","20000","18250","0","1750","0.0915671935254905"
"0.1","4","2","2","20000","18198","0","1802","0.0944205756194919"
"0.1","4","2","3","20000","18193","0","1807","0.0946953688393245"
"0.1","4","3","1","20000","18238","0","1762","0.0922249440425172"
"0.1","4","3","2","20000","18201","0","1799","0.0942557359257205"
"0.1","4","3","3","20000","18236","0","1764","0.092334611202796"
"0.1","4","4","1","20000","18242","0","1758","0.0920056457960243"
"0.1","4","4","2","20000","18222","0","1778","0.0931026182623243"
"0.1","4","4","3","20000","18203","0","1797","0.0941458578902292"
"0.1","4","5","1","20000","18231","0","1769","0.0926088317326632"
"0.1","4","5","2","20000","18209","0","1791","0.0938162962042848"
"0.1","4","5","3","20000","18212","0","1788","0.0936515560814554"
"0.4","1","1","1","20000","13406","0","6594","0.400029905618225"
"0.4","1","1","2","20000","13406","0","6594","0.400029905618225"
"0.4","1","1","3","20000","13406","0","6594","0.400029905618225"
"0.4","1","2","1","20000","13406","0","6594","0.400029905618225"
"0.4","1","2","2","20000","13406","0","6594","0.400029905618225"
"0.4","1","2","3","20000","13406","0","6594","0.400029905618225"
"0.4","1","3","1","20000","13406","0","6594","0.400029905618225"
"0.4","1","3","2","20000","13406","0","6594","0.400029905618225"
"0.4","1","3","3","20000","13406","0","6594","0.400029905618225"
"0.4","1","4","1","20000","13406","0","6594","0.400029905618225"
"0.4","1","4","2","20000","13406","0","6594","0.400029905618225"
"0.4","1","4","3","20000","13406","0","6594","0.400029905618225"
"0.4","1","5","1","20000","13406","0","6594","0.400029905618225"
"0.4","1","5","2","20000","13406","0","6594","0.400029905618225"
"0.4","1","5","3","20000","13406","0","6594","0.400029905618225"
"0.4","2","1","1","20000","13426","0","6574","0.398539148037431"
"0.4","2","1","2","20000","13429","0","6571","0.398315725954953"
"0.4","2","1","3","20000","13428","0","6572","0.398390194436202"
"0.4","2","2","1","20000","13431","0","6569","0.398166805627053"
"0.4","2","2","2","20000","13432","0","6568","0.398092353778751"
"0.4","2","2","3","20000","13439","0","6561","0.397571345989064"
"0.4","2","3","1","20000","13438","0","6562","0.397645759056033"
"0.4","2","3","2","20000","13434","0","6566","0.397943466709318"
"0.4","2","3","3","20000","13430","0","6570","0.398241263018845"
"0.4","2","4","1","20000","13431","0","6569","0.398166805627053"
"0.4","2","4","2","20000","13433","0","6567","0.398017907473115"
"0.4","2","4","3","20000","13425","0","6575","0.398613633159063"
"0.4","2","5","1","20000","13428","0","6572","0.398390194436202"
"0.4","2","5","2","20000","13429","0","6571","0.398315725954953"
"0.4","2","5","3","20000","13425","0","6575","0.398613633159063"
"0.4","3","1","1","20000","13512","0","6488","0.392154094048492"
"0.4","3","1","2","20000","13531","0","6469","0.390748924272484"
"0.4","3","1","3","20000","13509","0","6491","0.392376143566447"
"0.4","3","2","1","20000","13508","0","6492","0.39245017103067"
"0.4","3","2","2","20000","13521","0","6479","0.39148824117737"
"0.4","3","2","3","20000","13529","0","6471","0.390896743932768"
"0.4","3","3","1","20000","13533","0","6467","0.390601126459622"
"0.4","3","3","2","20000","13506","0","6494","0.392598242401341"
"0.4","3","3","3","20000","13549","0","6451","0.389419529689697"
"0.4","3","4","1","20000","13491","0","6509","0.393709477097311"
"0.4","3","4","2","20000","13553","0","6447","0.389124348520112"
"0.4","3","4","3","20000","13554","0","6446","0.38905056684007"
"0.4","3","5","1","20000","13525","0","6475","0.391192448821446"
"0.4","3","5","2","20000","13542","0","6458","0.389936306490537"
"0.4","3","5","3","20000","13567","0","6433","0.388091900050819"
"0.4","4","1","1","20000","13768","0","6232","0.373385214644753"
"0.4","4","1","2","20000","13747","0","6253","0.374911655064708"
"0.4","4","1","3","20000","13742","0","6258","0.375275436945107"
"0.4","4","2","1","20000","13772","0","6228","0.373094728077714"
"0.4","4","2","2","20000","13703","0","6297","0.378117486589927"
"0.4","4","2","3","20000","13757","0","6243","0.374184488075132"
"0.4","4","3","1","20000","13689","0","6311","0.379139682940616"
"0.4","4","3","2","20000","13744","0","6256","0.375129908312091"
"0.4","4","3","3","20000","13748","0","6252","0.374838914566404"
"0.4","4","4","1","20000","13780","0","6220","0.372514007968479"
"0.4","4","4","2","20000","13741","0","6259","0.375348209204354"
"0.4","4","4","3","20000","13760","0","6240","0.373966441048793"
"0.4","4","5","1","20000","13712","0","6288","0.377460911698567"
"0.4","4","5","2","20000","13734","0","6266","0.375857763355506"
"0.4","4","5","3","20000","13702","0","6298","0.378190465973284"
"1","1","1","1","20000","7358","0","12642","0.999944116871408"
"1","1","1","2","20000","7358","0","12642","0.999944116871408"
"1","1","1","3","20000","7358","0","12642","0.999944116871408"
"1","1","2","1","20000","7358","0","12642","0.999944116871408"
"1","1","2","2","20000","7358","0","12642","0.999944116871408"
"1","1","2","3","20000","7358","0","12642","0.999944116871408"
"1","1","3","1","20000","7358","0","12642","0.999944116871408"
"1","1","3","2","20000","7358","0","12642","0.999944116871408"
"1","1","3","3","20000","7358","0","12642","0.999944116871408"
"1","1","4","1","20000","7358","0","12642","0.999944116871408"
"1","1","4","2","20000","7358","0","12642","0.999944116871408"
"1","1","4","3","20000","7358","0","12642","0.999944116871408"
"1","1","5","1","20000","7358","0","12642","0.999944116871408"
"1","1","5","2","20000","7358","0","12642","0.999944116871408"
"1","1","5","3","20000","7358","0","12642","0.999944116871408"
"1","2","1","1","20000","7377","0","12623","0.997365221651826"
"1","2","1","2","20000","7387","0","12613","0.99601057500739"
"1","2","1","3","20000","7416","0","12584","0.992092445290437"
"1","2","2","1","20000","7385","0","12615","0.996281357570648"
"1","2","2","2","20000","7397","0","12603","0.99465776094826"
"1","2","2","3","20000","7406","0","12594","0.99344179106257"
"1","2","3","1","20000","7416","0","12584","0.992092445290437"
"1","2","3","2","20000","7403","0","12597","0.99384695009303"
"1","2","3","3","20000","7409","0","12591","0.993036796119471"
"1","2","4","1","20000","7397","0","12603","0.99465776094826"
"1","2","4","2","20000","7405","0","12595","0.993576825834229"
"1","2","4","3","20000","7402","0","12598","0.993982039590027"
"1","2","5","1","20000","7397","0","12603","0.99465776094826"
"1","2","5","2","20000","7384","0","12616","0.99641677635344"
"1","2","5","3","20000","7409","0","12591","0.993036796119471"
"1","3","1","1","20000","7540","0","12460","0.975510091534126"
"1","3","1","2","20000","7540","0","12460","0.975510091534126"
"1","3","1","3","20000","7537","0","12463","0.975908048692658"
"1","3","2","1","20000","7499","0","12501","0.980962595234739"
"1","3","2","2","20000","7535","0","12465","0.976173441475532"
"1","3","2","3","20000","7573","0","12427","0.971142983422305"
"1","3","3","1","20000","7502","0","12498","0.980562621894295"
"1","3","3","2","20000","7545","0","12455","0.974847181334179"
"1","3","3","3","20000","7511","0","12489","0.979363660850116"
"1","3","4","1","20000","7596","0","12404","0.968110480603951"
"1","3","4","2","20000","7518","0","12482","0.978432128412005"
"1","3","4","3","20000","7517","0","12483","0.978565151358659"
"1","3","5","1","20000","7506","0","12494","0.980029572841162"
"1","3","5","2","20000","7520","0","12480","0.978166135592243"
"1","3","5","3","20000","7579","0","12421","0.970351008724099"
"1","4","1","1","20000","7811","0","12189","0.940199276925831"
"1","4","1","2","20000","7866","0","12134","0.933182599544373"
"1","4","1","3","20000","7852","0","12148","0.934963997139776"
"1","4","2","1","20000","7814","0","12186","0.939815276921112"
"1","4","2","2","20000","7878","0","12122","0.931658209005277"
"1","4","2","3","20000","7813","0","12187","0.939943260539384"
"1","4","3","1","20000","7724","0","12276","0.951399908987723"
"1","4","3","2","20000","7958","0","12042","0.921554561549254"
"1","4","3","3","20000","7774","0","12226","0.94494744112396"
"1","4","4","1","20000","7870","0","12130","0.932674211124679"
"1","4","4","2","20000","7830","0","12170","0.937769763551279"
"1","4","4","3","20000","7876","0","12124","0.931912112777112"
"1","4","5","1","20000","7844","0","12156","0.935983365219891"
"1","4","5","2","20000","7840","0","12160","0.936493439191674"
"1","4","5","3","20000","7988","0","12012","0.917791858000422"
"2.5","1","1","1","20000","1642","0","18358","2.49981726252375"
"2.5","1","1","2","20000","1642","0","18358","2.49981726252375"
"2.5","1","1","3","20000","1642","0","18358","2.49981726252375"
"2.5","1","2","1","20000","1642","0","18358","2.49981726252375"
"2.5","1","2","2","20000","1642","0","18358","2.49981726252375"
"2.5","1","2","3","20000","1642","0","18358","2.49981726252375"
"2.5","1","3","1","20000","1642","0","18358","2.49981726252375"
"2.5","1","3","2","20000","1642","0","18358","2.49981726252375"
"2.5","1","3","3","20000","1642","0","18358","2.49981726252375"
"2.5","1","4","1","20000","1642","0","18358","2.49981726252375"
"2.5","1","4","2","20000","1642","0","18358","2.49981726252375"
"2.5","1","4","3","20000","1642","0","18358","2.49981726252375"
"2.5","1","5","1","20000","1642","0","18358","2.49981726252375"
"2.5","1","5","2","20000","1642","0","18358","2.49981726252375"
"2.5","1","5","3","20000","1642","0","18358","2.49981726252375"
"2.5","2","1","1","20000","1689","0","18311","2.47159563572833"
"2.5","2","1","2","20000","1694","0","18306","2.46863967732413"
"2.5","2","1","3","20000","1687","0","18313","2.47278046999016"
"2.5","2","2","1","20000","1681","0","18319","2.47634341912751"
"2.5","2","2","2","20000","1692","0","18308","2.46982101236996"
"2.5","2","2","3","20000","1679","0","18321","2.47753389545859"
"2.5","2","3","1","20000","1671","0","18329","2.48231002394073"
"2.5","2","3","2","20000","1676","0","18324","2.4793222714941"
"2.5","2","3","3","20000","1685","0","18315","2.47396670974967"
"2.5","2","4","1","20000","1678","0","18322","2.47812966550898"
"2.5","2","4","2","20000","1682","0","18318","2.47574871200323"
"2.5","2","4","3","20000","1681","0","18319","2.47634341912751"
"2.5","2","5","1","20000","1678","0","18322","2.47812966550898"
"2.5","2","5","2","20000","1688","0","18312","2.47218787738023"
"2.5","2","5","3","20000","1694","0","18306","2.46863967732413"
"2.5","3","1","1","20000","1801","0","18199","2.40739020736017"
"2.5","3","1","2","20000","1719","0","18281","2.45398954715328"
"2.5","3","1","3","20000","1751","0","18249","2.43554522025028"
"2.5","3","2","1","20000","1761","0","18239","2.42985044403992"
"2.5","3","2","2","20000","1751","0","18249","2.43554522025028"
"2.5","3","2","3","20000","1758","0","18242","2.43155547429101"
"2.5","3","3","1","20000","1767","0","18233","2.42644908021643"
"2.5","3","3","2","20000","1764","0","18236","2.42814831596939"
"2.5","3","3","3","20000","1765","0","18235","2.42758158316873"
"2.5","3","4","1","20000","1794","0","18206","2.41128450991739"
"2.5","3","4","2","20000","1761","0","18239","2.42985044403992"
"2.5","3","4","3","20000","1794","0","18206","2.41128450991739"
"2.5","3","5","1","20000","1738","0","18262","2.44299724671079"
"2.5","3","5","2","20000","1754","0","18246","2.433833379604"
"2.5","3","5","3","20000","1672","0","18328","2.48171175889148"
"2.5","4","1","1","20000","2347","0","17653","2.1425943566851"
"2.5","4","1","2","20000","2300","0","17700","2.16282315061889"
"2.5","4","1","3","20000","2415","0","17585","2.11403298644945"
"2.5","4","2","1","20000","2646","0","17354","2.02268320786123"
"2.5","4","2","2","20000","2369","0","17631","2.13326434837734"
"2.5","4","2","3","20000","2397","0","17603","2.12151431810174"
"2.5","4","3","1","20000","2266","0","17734","2.17771611094818"
"2.5","4","3","2","20000","2289","0","17711","2.16761723258356"
"2.5","4","3","3","20000","2345","0","17655","2.14344687165575"
"2.5","4","4","1","20000","2221","0","17779","2.1977747286417"
"2.5","4","4","2","20000","2222","0","17778","2.19732458233655"
"2.5","4","4","3","20000","2337","0","17663","2.14686421799727"
"2.5","4","5","1","20000","2407","0","17593","2.11735111475306"
"2.5","4","5","2","20000","2496","0","17504","2.08104282304681"
"2.5","4","5","3","20000","2291","0","17709","2.16674387008263"
